thumbnail,title,url,total_shares,total_facebook_shares,google_plus_shares,twitter_shares,linkedin_shares,published_date,giveaway,infographic,general_article,guest_post,interview,video,pinterest_shares,total_shares_with_pinterest,article_amplifiers,article_amplifier_images,real_twitter_shares,author_name
https://i.guim.co.uk/img/media/1af872488b821fc52c0fe179d32d0df8398694d9/0_0_4411_2648/master/4411.jpg?w=1200&q=85&auto=format&sharp=10&s=742bba8d53d12b0f945f9e11504e3253,Malcolm Turnbull sticks to Abbott pledge to raise defence budget,http://www.theguardian.com/australia-news/2016/feb/24/malcolm-turnbull-sticks-to-abbott-pledge-to-raise-defence-budget,602,447,0,151,3,23/02/2016,0,0,1,0,0,0,1,602,"[""johndory49""]","[""http://pbs.twimg.com/profile_images/701489381786329088/ZsiUE3dr_bigger.png""]",,Shalailah Medhora
http://www.theage.com.au/content/dam/images/g/m/r/7/w/o/image.related.articleLeadwide.620x349.gmrdii.png/1455232106863.jpg,Malcolm Turnbull promised to advance Australia but retreated under fire,http://www.theage.com.au/comment/malcolm-turnbull-promised-to-advance-australia-but-has-retreated-under-fire-20160211-gmrdii.html,596,539,0,57,0,11/02/2016,0,0,1,0,0,0,0,596,,,,Mark Kenny
https://i.ytimg.com/vi/wTKjVo3lPwg/hqdefault.jpg,Malcolm Turnbull Is Like A Sparkler,https://www.youtube.com/watch?v=wTKjVo3lPwg,594,557,0,37,0,28/02/2016,0,0,0,0,0,1,0,594,"[""senatorlazarus""]","[""http://pbs.twimg.com/profile_images/625525734992273408/UJHyKNtd_bigger.png""]",,
,Malcolm Turnbull Secures The I’m-Worried-My-Son-Might-Be-A-Poof Vote,http://www.betootaadvocate.com/uncategorized/malcolm-turnbull-secures-the-im-worried-my-son-might-be-a-poof-vote/,590,546,0,44,0,23/02/2016,0,0,1,0,0,0,0,590,"[""betootaadvocate""]","[""http://pbs.twimg.com/profile_images/526557476653522944/sh9icA7Y_bigger.jpeg""]",,Email Print
http://www.smh.com.au/content/dam/images/g/n/5/s/g/6/image.related.articleLeadwide.620x349.gn5is5.png/1456654349682.jpg,Equality is far away with friends like Malcolm Turnbull,http://www.smh.com.au/comment/equality-is-far-away-with-friends-like-malcolm-turnbull-20160228-gn5is5.html,578,489,2,87,0,28/02/2016,0,0,1,0,0,0,0,578,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,Tim Dick
http://prod.static9.net.au/_/media/network/home/streams/2016/02/23/14/34/2302_turnbull_sp.ashx,PM Malcolm Turnbull's popularity on the slide: poll,http://www.9news.com.au/national/2016/03/08/00/42/turnbull-s-popularity-on-the-slide-poll,575,560,0,15,0,07/03/2016,0,0,1,0,0,0,0,575,,,,Aap
http://ichef.bbci.co.uk/news/1024/cpsprodpb/C841/production/_88456215_88456213.jpg,Bill Turnbull: 'Special honour' to present BBC Breakfast - BBC News,http://www.bbc.co.uk/news/entertainment-arts-35639252,565,141,3,421,0,26/02/2016,0,0,1,0,0,0,0,565,"[""bbc""]","[""http://pbs.twimg.com/profile_images/662708106/bbc_bigger.png""]",,Bbc News
http://www.smh.com.au/content/dam/images/g/l/m/k/h/1/image.related.articleLeadwide.620x349.gmpiel.png/1455016913904.jpg,Malcolm Turnbull leaning towards full-strength fleet of 12 submarines,http://www.smh.com.au/federal-politics/political-news/malcolm-turnbull-leaning-towards-fullstrength-fleet-of-12-submarines-20160209-gmpiel.html,560,468,2,67,23,09/02/2016,0,0,1,0,0,0,0,560,"[""davidwroe""]","[""http://pbs.twimg.com/profile_images/2282917953/wusn4n1mpvpx03rd44n1_bigger.jpeg""]",,David Wroe
https://i.guim.co.uk/img/media/8610f9e5b0d51982815ff4032ef3f45a0485099e/0_68_2816_1691/master/2816.jpg?w=1200&q=85&auto=format&sharp=10&s=3c83f1f9d172397446fbabcb8519cb29,Malcolm Turnbull faces fresh pressure over 'Tony Abbott-style' tax scare tactics,http://www.theguardian.com/australia-news/2016/feb/24/malcolm-turnbull-faces-fresh-pressure-over-tony-abbott-style-tax-scare-tactics,560,486,4,64,4,24/02/2016,0,0,1,0,0,0,2,560,"[""danielhurstbne""]","[""http://pbs.twimg.com/profile_images/545770903984803840/3tBkT-w9_bigger.jpeg""]",,Daniel Hurst
http://resources2.news.com.au/cs/network/images/third-party/blogs/images/blogassets/images_core/v2/bloghome/hs_andrewbolt.jpg,"The media Left created Turnbull, and now it will destroy him",http://blogs.news.com.au/heraldsun/andrewbolt/index.php/heraldsun/comments/the_media_left_created_turnbull_and_now_it_will_destroy_him/,559,535,0,24,0,12/02/2016,0,0,1,0,0,0,0,559,"[""frank8427zz9za""]","[""http://pbs.twimg.com/profile_images/378800000191268348/c83c207afea0a206850dcee92a50b639_bigger.jpeg""]",,
http://www.abc.net.au/news/image/7210156-1x1-700x700.jpg,Abbott challenges Turnbull Government to find more savings,http://www.abc.net.au/news/2016-03-01/abbott-challenges-turnbull-government-to-find-more-savings/7210228,558,479,1,78,0,29/02/2016,0,0,1,0,0,0,0,558,"[""abcnews"", ""tonyabbottmhr""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/378800000218627168/73020da849a4a50981256be04969308e_bigger.jpeg""]",,
http://www.theage.com.au/content/dam/images/g/l/9/0/j/k/image.related.articleLeadwide.620x349.gn1lwy.png/1456212657461.jpg,Andrews to Turnbull: give us $4.5b for Melbourne Metro rail tunnel,http://www.theage.com.au/victoria/andrews-to-turnbull-give-us-45b-for-melbourne-metro-rail-tunnel-20160223-gn1lwy.html,557,521,0,35,1,23/02/2016,0,0,1,0,0,0,0,557,"[""mansillo""]","[""http://pbs.twimg.com/profile_images/597007249882550272/5-lmBKeq_bigger.jpg""]",,
http://www.smh.com.au/content/dam/images/g/m/p/3/t/n/image.related.articleLeadwide.620x349.gmp48e.png/1454981403132.jpg,"Malcolm Turnbull rejected sex discrimination commissioner choice, excluded Gillian Triggs",http://www.smh.com.au/federal-politics/political-news/malcolm-turnbull-rejected-sex-discrimination-commissioner-choice-excluded-gillian-triggs-20160209-gmp48e.html,553,336,7,210,0,08/02/2016,0,0,1,0,0,0,0,553,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,Fergus Hunter
http://www.theage.com.au/content/dam/images/g/n/2/f/k/7/image.related.articleLeadwide.620x349.gn1xrw.png/1456356056067.jpg,Terrified on tax: why Malcolm Turnbull will squib it,http://www.theage.com.au/comment/malcolm-turnbull-terrified-by-tax-reform-20160223-gn1xrw.html,550,501,1,48,0,24/02/2016,0,0,1,0,0,0,0,550,"[""theage"", ""1petermartin""]","[""http://pbs.twimg.com/profile_images/597976698483658753/fiLSuxTi_bigger.jpg"", ""http://pbs.twimg.com/profile_images/440301150/Peter_blue_bigger.jpg""]",,Peter Martin
http://independentaustralia.net/_lib/slir/w900-c4x3/i/article/img/article-8707-hero.jpg,Mal adjusted: The honeymoon is over as voters turn on Turnbull,"https://independentaustralia.net/politics/politics-display/the-honeymoon-is-over-as-voters-turn-on-turnbull,8707",548,503,0,45,0,22/02/2016,0,0,1,0,0,0,0,548,"[""aahmed_95"", ""independentaus""]","[""none"", ""http://pbs.twimg.com/profile_images/567812639913279489/B79oA8cB_bigger.jpeg""]",,Abdullah Ahmed
http://www.smh.com.au/content/dam/images/g/n/7/f/e/8/image.related.articleLeadwide.620x349.gn798f.png/1456822432052.jpg,PM Malcolm Turnbull disappoints East Timor on talks on maritime boundary,http://www.smh.com.au/federal-politics/political-news/pm-malcolm-turnbull-disappoints-east-timor-on-talks-on-maritime-boundary-20160301-gn798f.html,543,457,2,73,11,29/02/2016,0,0,1,0,0,0,0,543,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,Tom Allard
http://i1.manchestereveningnews.co.uk/incoming/article10907437.ece/ALTERNATES/s1200/JS82879763.jpg,BBC presenter Bill Turnbull to pay back £5k he got for hosting Pennine Acute NHS Trust staff awards,http://www.manchestereveningnews.co.uk/news/greater-manchester-news/bbc-presenter-bill-turnbull-pay-10939359,542,529,0,13,0,23/02/2016,0,0,1,0,0,0,0,542,,,,Jennifer Williams
http://www.smh.com.au/content/dam/images/g/n/7/4/m/m/image.related.socialLead.620x349.gn74k5.png/1456802673564.jpg,Tony Abbott challenges Malcolm Turnbull on tax reform during Coalition meeting,http://www.smh.com.au/federal-politics/political-news/tony-abbott-challenges-malcolm-turnbull-on-tax-reform-during-coalition-meeting-20160301-gn74k5.html,540,508,2,29,0,29/02/2016,0,0,1,0,0,0,1,540,"[""politicsfairfax"", ""smh""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png"", ""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,Mark Kenny
http://www.abc.net.au/news/image/7154910-1x1-700x700.jpg,Closing the Gap: Prime Minister Malcolm Turnbull tables report in Parliament,http://www.abc.net.au/news/2016-02-10/federal-politics-live-blog/7154328,537,316,15,205,0,09/02/2016,0,0,1,0,0,0,1,537,"[""stephanieando""]","[""http://pbs.twimg.com/profile_images/621480186328956928/xam9hZnK_bigger.jpg""]",,
http://www.theage.com.au/content/dam/images/g/m/t/s/h/t/image.related.articleLeadwide.620x349.gmuxz1.png/1455576734822.jpg,Why has the ideas boom eluded the Turnbull government?,http://www.theage.com.au/comment/why-has-the-ideas-boom-eluded-the-turnbull-government-20160215-gmuxz1.html,533,509,0,24,0,15/02/2016,0,0,1,0,0,0,0,533,"[""australianlabor"", ""talaolp""]","[""http://pbs.twimg.com/profile_images/633145690202353664/ZQNPUr-z_bigger.png"", ""http://pbs.twimg.com/profile_images/491467970544021504/7WiFOyoP_bigger.png""]",,
https://i.guim.co.uk/img/media/6d80de02a39d56fa85ff5b09522125ff123bcd9d/0_19_3484_2091/master/3484.jpg?w=1200&q=85&auto=format&sharp=10&s=e4ce4ba53d93d84c0371c0d641e55242,Malcolm Turnbull promises states hospital funding in budget after Abbott cuts,http://www.theguardian.com/australia-news/2016/feb/24/malcolm-turnbull-promises-states-hospital-funding-in-budget-after-abbott-cuts,530,452,0,71,7,23/02/2016,0,0,1,0,0,0,0,530,"[""bryan_field15"", ""lenoretaylor""]","[""http://pbs.twimg.com/profile_images/644095511830528000/BvtR4eWe_bigger.jpg"", ""http://pbs.twimg.com/profile_images/448683652709220353/poNPgDb7_bigger.png""]",,Lenore Taylor
http://www.afr.com/content/dam/images/g/m/r/p/q/v/image.related.afrArticleLead.620x365.gms4ex.png/1455240699167.jpg,Malcolm Turnbull to dump Stuart Robert,http://www.afr.com/news/politics/malcolm-turnbull-to-dump-stuart-robert-20160211-gms4ex,528,355,0,173,0,11/02/2016,0,0,1,0,0,0,0,528,"[""financialreview"", ""phillipcoorey""]","[""http://pbs.twimg.com/profile_images/1859209249/Twitter_icon_bigger.jpg"", ""http://pbs.twimg.com/profile_images/2180832282/goodpicsmall_bigger.jpg""]",,Phillip Coorey
http://www.smh.com.au/content/dam/images/g/n/9/h/l/7/image.related.articleLeadwide.620x349.gn98oa.png/1457015348172.jpg,Malcolm Turnbull's leadership challenge: a policy and authority vacuum,http://www.smh.com.au/comment/malcolm-turnbulls-leadership-challenge-a-policy-and-authority-vacuum-20160303-gn98oa.html,525,408,1,113,3,03/03/2016,0,0,1,0,0,0,0,525,"[""smh"", ""randlight""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg"", ""http://pbs.twimg.com/profile_images/1719274208/greece_bigger.jpg""]",,Mark Kenny
http://www.theage.com.au/content/dam/images/g/m/x/k/g/2/image.related.articleLeadwide.620x349.gmx1qs.png/1455778123080.jpg,"Turnbull, stop dithering on tax reform and tell us what you really think",http://www.theage.com.au/comment/malcolm-turnbull-stop-dithering-on-tax-reform-and-tell-us-what-you-really-think-20160217-gmx1qs.html,517,408,0,109,0,18/02/2016,0,0,1,0,0,0,0,517,"[""theage"", ""agecommunity""]","[""http://pbs.twimg.com/profile_images/597976698483658753/fiLSuxTi_bigger.jpg"", ""http://pbs.twimg.com/profile_images/2817211972/595b701aa45bff5c86cc978b2f899ca1_bigger.png""]",,Waleed Aly
http://www.afr.com/content/dam/images/g/m/t/s/p/6/image.related.afrArticleLead.620x365.gmtjyb.png/1455438531290.jpg,Fairfax Ipsos poll: Malcolm Turnbull's gloss comes off,http://www.afr.com/news/politics/fairfax-ipsos-poll-malcolm-turnbulls-honeymoon-is-over-20160213-gmtjyb,515,427,0,82,6,14/02/2016,0,0,1,0,0,0,0,515,"[""phillipcoorey"", ""financialreview""]","[""http://pbs.twimg.com/profile_images/2180832282/goodpicsmall_bigger.jpg"", ""http://pbs.twimg.com/profile_images/1859209249/Twitter_icon_bigger.jpg""]",,Phillip Coorey
http://www.afr.com/content/dam/images/g/n/0/w/x/7/image.related.afrArticleLead.620x365.gn0tdq.png/1456189387220.jpg,Rattled' Malcolm Turnbull to 'throw the kitchen sink' at Labor,http://www.afr.com/news/politics/rattled-malcolm-turnbull-to-throw-the-kitchen-sink-at-labor-20160222-gn0tdq,513,416,0,96,0,22/02/2016,0,0,1,0,0,0,1,513,"[""phillipcoorey"", ""financialreview""]","[""http://pbs.twimg.com/profile_images/2180832282/goodpicsmall_bigger.jpg"", ""http://pbs.twimg.com/profile_images/1859209249/Twitter_icon_bigger.jpg""]",,Phillip Coorey
http://cdn.newsapi.com.au/image/v1/8efe57b9071d7e45821a52ecdc8c42b1,Safe Schools sex diversity program: Turnbull orders review,http://www.news.com.au/lifestyle/parenting/school-life/understanding-or-indoctrination-turnbull-orders-review-of-safe-schools-sex-diversity-program/news-story/7015a5a71af2348bb7042bd9f2082575,511,491,0,20,0,22/02/2016,0,0,1,0,0,0,0,511,"[""newscomauhq""]","[""http://pbs.twimg.com/profile_images/629244933057032192/zJsuwh_O_bigger.png""]",,Debbie Schipp
http://prod.static9.net.au/_/media/2016/02/11/07/09/1102_turnbullaborigines_sp.ashx,"Indigenous referendum could come next year, Prime Minister Malcolm Turnbull says",http://www.9news.com.au/national/2016/02/11/07/03/indigenous-referendum-could-come-next-year-prime-minister-malcolm-turnbull-says,508,486,1,21,0,10/02/2016,0,0,1,0,0,0,0,508,"[""turnbullmalcolm"", ""9newsaus""]","[""http://pbs.twimg.com/profile_images/378800000223732312/cd2615bfb2898972fc2cf9d8d2b9b9ef_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/486285793200066560/9G8k3PoZ_bigger.jpeg""]",,Ninemsn
http://www.abc.net.au/news/image/7209186-1x1-700x700.jpg,Malcolm Turnbull moved to tears as he reflects on lullaby during Indigenous Affairs policy interview,http://www.abc.net.au/news/2016-02-29/lullaby-moves-pm-to-tears-in-indigenous-affairs-policy-interview/7209172,505,449,0,55,0,29/02/2016,0,0,1,0,0,0,1,505,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,Families Sa
https://www.themonthly.com.au/sites/default/files/ShortenSmiling.jpg,"A good week for Shorten, a bad week for Turnbull",https://www.themonthly.com.au/today/sean-kelly/2016/26/2016/1456461191/good-week-shorten-bad-week-turnbull,502,446,0,56,0,26/02/2016,0,0,1,0,0,0,0,502,"[""mrseankelly"", ""themonthly""]","[""http://pbs.twimg.com/profile_images/623350170755842048/yOEVkfIc_bigger.png"", ""http://pbs.twimg.com/profile_images/572522196648464384/C0C6H7VP_bigger.png""]",,Sean Kelly
https://i.guim.co.uk/img/media/15dcc3cbdc02f4824b08372aafbaa58e7e2e2478/0_137_4500_2700/master/4500.jpg?w=1200&q=85&auto=format&sharp=10&s=d41a35030398a80b3a64868ea0c10062,Labor targets Malcolm Turnbull over negative gearing – as it happened,http://www.theguardian.com/australia-news/live/2016/feb/25/malcolm-turnbull-to-release-a-new-defence-white-paper-politics-live,500,322,4,170,4,24/02/2016,0,0,1,0,0,0,0,500,"[""josephjett"", ""murpharoo""]","[""http://pbs.twimg.com/profile_images/368849734/Joseph_Jett_bigger.jpg"", ""http://pbs.twimg.com/profile_images/687958069733494784/1SUBcHBJ_bigger.jpg""]",,Katharine Murphy
